scenario,rep,n_inducing,pi_clip,method,estimand,true_value,posterior_mean,bias,abs_error,squared_error,ci_lower,ci_upper,ci_width,covered,posterior_sd
strong_heterogeneous,13,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.008665759718458,0.008665759718458066,0.008665759718458066,7.509539149805042e-05,0.7276783153938946,1.3094718787914188,0.5817935633975242,1.0,0.1447466047395611
strong_heterogeneous,14,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9508367572853319,-0.0491632427146681,0.0491632427146681,0.0024170244342213657,0.6634839542596944,1.2355481165751239,0.5720641623154294,1.0,0.14443164462019442
strong_heterogeneous,15,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0429898312328532,0.04298983123285316,0.04298983123285316,0.001848125589429197,0.7500971140406408,1.329923569002227,0.5798264549615862,1.0,0.14747944569285554
strong_heterogeneous,16,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0214126928772576,0.021412692877257555,0.021412692877257555,0.00045850341625575645,0.7731840120575367,1.2915173195529799,0.5183333074954432,1.0,0.13304740161915032
strong_heterogeneous,17,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8954002994420075,-0.1045997005579925,0.1045997005579925,0.010941097356821698,0.5953337109702933,1.22361558724423,0.6282818762739367,1.0,0.1582215772510548
strong_heterogeneous,18,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1711207902107812,0.1711207902107812,0.1711207902107812,0.02928232484236219,0.8844828954073775,1.4332852363673045,0.5488023409599271,1.0,0.14223256025912293
strong_heterogeneous,19,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8395236764656658,-0.16047632353433416,0.16047632353433416,0.025752650415096293,0.518038360358558,1.1490040425216062,0.6309656821630482,1.0,0.1603977728014088
strong_heterogeneous,20,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8408142257252567,-0.15918577427474334,0.15918577427474334,0.02534011073144954,0.5517553151468556,1.1118134297662294,0.5600581146193738,1.0,0.14312577156357742
strong_heterogeneous,21,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8324824774598606,-0.1675175225401394,0.1675175225401394,0.028062120357986116,0.5788883190401355,1.0911871605584282,0.5122988415182927,1.0,0.13313666980992847
strong_heterogeneous,22,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8425354127859109,-0.15746458721408907,0.15746458721408907,0.024795096226503464,0.5842604089936742,1.101345657431673,0.5170852484379987,1.0,0.13514907085359543
strong_heterogeneous,23,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9667406749738736,-0.033259325026126385,0.033259325026126385,0.001106182701193517,0.6896479363092526,1.2385480749107594,0.5489001386015068,1.0,0.14132511309079132
strong_heterogeneous,24,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.1269916546471321,0.12699165464713214,0.12699165464713214,0.016126880350016477,0.8269549922870479,1.4128675358217535,0.5859125435347056,1.0,0.14569371966216563
strong_heterogeneous,25,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.893147245485537,-0.10685275451446297,0.10685275451446297,0.011417511147328085,0.5700507825198368,1.2427693261890176,0.6727185436691808,1.0,0.1729634011078114
strong_heterogeneous,26,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9696218797311521,-0.030378120268847897,0.030378120268847897,0.0009228301910685874,0.7073989190405269,1.235234551640249,0.5278356325997221,1.0,0.13686643505847773
strong_heterogeneous,27,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8210532904782387,-0.17894670952176128,0.17894670952176128,0.03202192484866561,0.5432681303476713,1.0909119385029626,0.5476438081552913,1.0,0.13820502415881494
strong_heterogeneous,28,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9143823354227373,-0.08561766457726272,0.08561766457726272,0.007330384487664668,0.6235982471078976,1.1970955620247752,0.5734973149168776,1.0,0.14994591300679647
strong_heterogeneous,29,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.953182426482147,-0.046817573517852984,0.046817573517852984,0.002191885190099569,0.6714112251763839,1.2410864352731623,0.5696752100967785,1.0,0.14352275621094956
strong_heterogeneous,30,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0684109697952835,0.0684109697952835,0.0684109697952835,0.004680060788331191,0.7850055716870169,1.3590009289997909,0.573995357312774,1.0,0.14707807534458997
strong_heterogeneous,31,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8589606683930748,-0.14103933160692517,0.14103933160692517,0.0198920930601282,0.5835978053277855,1.1415198509809426,0.5579220456531571,1.0,0.14189783041353252
strong_heterogeneous,32,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0405167680695453,0.040516768069545295,0.040516768069545295,0.001641608494801325,0.7446321420302605,1.3440780322389267,0.5994458902086662,1.0,0.15313487952515123
strong_heterogeneous,33,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.7609233739074469,-0.2390766260925531,0.2390766260925531,0.05715763314379844,0.47699397369921204,1.040810154876167,0.563816181176955,1.0,0.1432051383186452
strong_heterogeneous,34,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.9830703287574493,-0.016929671242550737,0.016929671242550737,0.0002866137683808494,0.7019904254484337,1.2762665476270891,0.5742761221786554,1.0,0.1462431470240572
strong_heterogeneous,35,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8651080037085602,-0.13489199629143978,0.13489199629143978,0.0181958506634898,0.584122564854293,1.145235542024894,0.561112977170601,1.0,0.14220462488392255
strong_heterogeneous,36,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8768136843500742,-0.12318631564992577,0.12318631564992577,0.015174868363403147,0.5855957111082145,1.1663713480174964,0.5807756369092819,1.0,0.15112325191638012
strong_heterogeneous,37,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8383143853716624,-0.16168561462833764,0.16168561462833764,0.02614223797774331,0.5699270942429305,1.1022642040485597,0.5323371098056292,1.0,0.1384711512862326
strong_heterogeneous,38,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.087271332384706,0.08727133238470608,0.08727133238470608,0.007616285456201848,0.7690313813936933,1.39913748298875,0.6301061015950566,1.0,0.15456904102931504
strong_heterogeneous,39,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.987720658337527,-0.01227934166247302,0.01227934166247302,0.00015078223166374566,0.6721847090352185,1.2891787771006347,0.6169940680654161,1.0,0.15766520128694586
strong_heterogeneous,40,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.8518775160921414,-0.14812248390785865,0.14812248390785865,0.021940270239033843,0.5564291413282724,1.1417508782260641,0.5853217368977918,1.0,0.1493625155120983
strong_heterogeneous,41,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,1.0023409890560258,0.002340989056025755,0.002340989056025755,5.480229760432356e-06,0.7112511352379208,1.2949190542009148,0.583667918962994,1.0,0.1496696684966554
strong_heterogeneous,42,160,0.02,exact_gp_onestep_logistic_pi,population_ate_bb,1.0,0.7585234604667791,-0.2414765395332209,0.2414765395332209,0.058310919144939195,0.4542131827144458,1.0860902721535042,0.6318770894390584,1.0,0.16129654881002
